latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-21.65323,147.98151,307.75,0.46,0.39,2026-05-18,1514,N,nominal,2.0NRT,287.86,0.67,N
-21.73858,148.16544,304.88,0.45,0.39,2026-05-18,1514,N,nominal,2.0NRT,288.65,0.51,N
-22.75622,149.76062,299.2,0.4,0.37,2026-05-18,1514,N,nominal,2.0NRT,287.84,0.65,N
-22.75686,149.76445,304.93,0.4,0.37,2026-05-18,1514,N,nominal,2.0NRT,287.93,0.65,N
-23.04797,148.59193,315.85,0.42,0.38,2026-05-18,1514,N,nominal,2.0NRT,288.3,1.49,N
-23.8303,151.15213,303.83,0.38,0.36,2026-05-18,1514,N,nominal,2.0NRT,285.08,1.43,N
-24.75133,152.10388,301.03,0.4,0.37,2026-05-18,1514,N,nominal,2.0NRT,283.93,0.36,N
-30.4408,136.85735,297.89,0.43,0.62,2026-05-18,1516,N,nominal,2.0NRT,281.77,0.79,N
-30.44645,136.85541,355.48,0.43,0.62,2026-05-18,1516,N,nominal,2.0NRT,283,6.34,N
-3.10893,147.90967,306.02,0.59,0.53,2026-05-18,1507,N,nominal,2.0NRT,281.97,2.93,N
-3.10982,147.91508,312.32,0.59,0.53,2026-05-18,1507,N,nominal,2.0NRT,283.12,2.93,N
-3.11382,147.90886,307.15,0.59,0.53,2026-05-18,1507,N,nominal,2.0NRT,282.02,2.93,N
-3.1147,147.91425,312.2,0.59,0.53,2026-05-18,1507,N,nominal,2.0NRT,283.25,2.93,N
-6.13536,155.19711,312.98,0.38,0.36,2026-05-18,1509,N,nominal,2.0NRT,281.74,1.28,N
-6.13868,155.19658,315.55,0.38,0.36,2026-05-18,1509,N,nominal,2.0NRT,281.17,1.28,N
-9.4019,159.7765,303.6,0.42,0.45,2026-05-18,1509,N,nominal,2.0NRT,290.3,0.63,N
-10.41047,150.37857,305.5,0.49,0.4,2026-05-18,1509,N,nominal,2.0NRT,292.49,0.8,N
-11.87971,142.00836,298.42,0.52,0.67,2026-05-18,1512,N,nominal,2.0NRT,283.58,0.72,N
-11.88071,142.01328,306.79,0.52,0.67,2026-05-18,1512,N,nominal,2.0NRT,283.44,0.73,N
-17.99441,-41.87155,328.04,0.38,0.58,2026-05-18,1554,N,nominal,2.0NRT,291.59,0.98,D
-17.96505,-44.57019,328.26,0.56,0.69,2026-05-18,1554,N,nominal,2.0NRT,293.26,6.34,D
-17.95812,-44.56555,345.38,0.56,0.69,2026-05-18,1554,N,nominal,2.0NRT,293.05,25.99,D
-17.9586,-44.5709,354.56,0.56,0.69,2026-05-18,1554,N,nominal,2.0NRT,296.9,25.99,D
-17.95844,-44.5678,367,0.56,0.69,2026-05-18,1554,N,high,2.0NRT,295.04,45.13,D
-22.08789,-39.82969,337.17,0.62,0.54,2026-05-18,1552,N,nominal,2.0NRT,287.79,6.09,D
-17.95896,-44.57313,356.1,0.56,0.69,2026-05-18,1554,N,nominal,2.0NRT,294.94,26.18,D
-21.19014,-43.41302,325.67,0.51,0.66,2026-05-18,1552,N,nominal,2.0NRT,281.44,4.98,D
-17.51087,-44.74098,328.18,0.57,0.69,2026-05-18,1554,N,nominal,2.0NRT,297.75,6.37,D
56.64077,161.3105,297.12,0.52,0.5,2026-05-18,1452,N,nominal,2.0NRT,270.72,0.77,N
-20.2468,-40.2434,343.04,0.63,0.54,2026-05-18,1554,N,nominal,2.0NRT,292.73,8.9,D
-17.13021,-44.59177,326.66,0.55,0.68,2026-05-18,1554,N,nominal,2.0NRT,293.85,3.46,D
-16.27261,-39.05393,325.07,0.47,0.48,2026-05-18,1554,N,nominal,2.0NRT,295.2,2.17,D
55.97042,160.61214,367,0.55,0.51,2026-05-18,1452,N,high,2.0NRT,358.59,601.15,N
-20.24175,-40.244,336.14,0.63,0.54,2026-05-18,1554,N,nominal,2.0NRT,292.74,8.9,D
-15.42899,-41.4936,354.39,0.33,0.55,2026-05-18,1554,N,nominal,2.0NRT,297.49,5.27,D
-20.24867,-40.24504,340.24,0.63,0.54,2026-05-18,1554,N,nominal,2.0NRT,291.99,6.47,D
55.97011,160.61813,338.02,0.55,0.51,2026-05-18,1452,N,nominal,2.0NRT,282.56,21.44,N
-15.32401,-42.05758,367,0.36,0.57,2026-05-18,1554,N,high,2.0NRT,311.26,60.06,D
-19.87548,-40.40261,328.95,0.64,0.54,2026-05-18,1554,N,nominal,2.0NRT,292.69,4.2,D
55.96688,160.58894,333.03,0.55,0.51,2026-05-18,1452,N,nominal,2.0NRT,261.51,191.83,N
-15.32441,-42.06106,367,0.36,0.57,2026-05-18,1554,N,high,2.0NRT,344.37,70.09,D
-19.88618,-40.81062,328.16,0.34,0.56,2026-05-18,1554,N,nominal,2.0NRT,293.59,2.58,D
55.96577,160.61002,367,0.55,0.51,2026-05-18,1452,N,high,2.0NRT,334.66,359.15,N
-15.32481,-42.06454,208,0.36,0.57,2026-05-18,1554,N,low,2.0NRT,312.8,70.09,D
-19.8721,-40.77542,367,0.34,0.56,2026-05-18,1554,N,high,2.0NRT,295.3,7.57,D
55.96544,160.61615,336.11,0.55,0.51,2026-05-18,1452,N,nominal,2.0NRT,279.29,32.59,N
-15.31905,-42.06155,367,0.36,0.57,2026-05-18,1554,N,high,2.0NRT,301.98,70.09,D
-19.87206,-40.7766,367,0.34,0.56,2026-05-18,1554,N,high,2.0NRT,294.86,8.07,D
-15.31665,-42.04062,333.23,0.36,0.57,2026-05-18,1554,N,nominal,2.0NRT,300.86,3.61,D
-19.18964,-40.68473,342.3,0.32,0.55,2026-05-18,1554,N,nominal,2.0NRT,295.2,2.52,D
-15.31865,-42.05803,351.9,0.36,0.57,2026-05-18,1554,N,nominal,2.0NRT,303.64,60.06,D
-18.75372,-40.08539,330.75,0.59,0.53,2026-05-18,1554,N,nominal,2.0NRT,293.41,4.82,D
-15.31946,-42.06504,343.55,0.36,0.57,2026-05-18,1554,N,nominal,2.0NRT,301.46,70.09,D
-14.79133,-41.62538,339.49,0.33,0.55,2026-05-18,1554,N,nominal,2.0NRT,298.86,2.74,D
-14.08298,-42.11464,367,0.35,0.57,2026-05-18,1556,N,high,2.0NRT,307.14,10.89,D
-14.08336,-42.11794,367,0.35,0.57,2026-05-18,1556,N,high,2.0NRT,311.08,10.89,D
-14.0845,-42.1174,367,0.35,0.57,2026-05-18,1556,N,high,2.0NRT,311.48,10.88,D
-14.0841,-42.11411,351.82,0.35,0.57,2026-05-18,1556,N,nominal,2.0NRT,303.56,10.88,D
-14.16056,-42.84604,355.25,0.39,0.59,2026-05-18,1556,N,nominal,2.0NRT,302.76,5.7,D
-14.15459,-42.843,333.12,0.39,0.59,2026-05-18,1556,N,nominal,2.0NRT,302.68,3.33,D
-14.16138,-45.30014,336.88,0.57,0.69,2026-05-18,1556,N,nominal,2.0NRT,298.55,4.18,D
-14.1549,-45.30073,357.4,0.57,0.69,2026-05-18,1556,N,nominal,2.0NRT,300.08,7.66,D
-14.14842,-45.30128,335.04,0.57,0.69,2026-05-18,1556,N,nominal,2.0NRT,298.12,7.66,D
-14.14897,-45.30663,333.14,0.57,0.69,2026-05-18,1556,N,nominal,2.0NRT,297.93,7.66,D
-13.77783,-42.22564,348.86,0.35,0.57,2026-05-18,1556,N,nominal,2.0NRT,303.22,4.56,D
-14.15381,-45.29784,333.28,0.57,0.69,2026-05-18,1556,N,nominal,2.0NRT,298.16,7.44,D
-14.15439,-45.3031,355.35,0.57,0.69,2026-05-18,1556,N,nominal,2.0NRT,299.3,7.44,D
-14.14791,-45.30366,345.15,0.57,0.69,2026-05-18,1556,N,nominal,2.0NRT,299.16,7.44,D
-13.77869,-42.22653,346.16,0.35,0.57,2026-05-18,1556,N,nominal,2.0NRT,302.99,3.19,D
-13.47043,-40.37144,339.5,0.52,0.5,2026-05-18,1556,N,nominal,2.0NRT,298.61,3.53,D
-13.62327,-41.67646,331.63,0.32,0.55,2026-05-18,1556,N,low,2.0NRT,303.41,2.11,D
-13.55359,-41.46922,332.91,0.62,0.54,2026-05-18,1556,N,nominal,2.0NRT,300.69,0.73,D
-13.19867,-39.29009,354.27,0.44,0.46,2026-05-18,1556,N,nominal,2.0NRT,295.47,7.73,D
-13.46323,-42.42786,343.44,0.36,0.57,2026-05-18,1556,N,nominal,2.0NRT,304.28,2.73,D
-13.05864,-39.94957,342.95,0.49,0.48,2026-05-18,1556,N,nominal,2.0NRT,305.25,9.82,D
-13.63425,-45.40494,367,0.57,0.69,2026-05-18,1556,N,high,2.0NRT,300.58,19.01,D
-13.63368,-45.39952,338.1,0.57,0.69,2026-05-18,1556,N,nominal,2.0NRT,299.98,13.56,D
-13.62778,-45.40568,367,0.57,0.69,2026-05-18,1556,N,high,2.0NRT,300.08,17.31,D
-13.62722,-45.40026,353.61,0.57,0.69,2026-05-18,1556,N,nominal,2.0NRT,302.43,19.74,D
-12.95423,-39.7014,341.13,0.47,0.47,2026-05-18,1556,N,nominal,2.0NRT,300.75,9.86,D
-12.95476,-39.70555,341,0.47,0.47,2026-05-18,1556,N,nominal,2.0NRT,300.15,7.97,D
-12.93252,-39.63442,337.15,0.46,0.47,2026-05-18,1556,N,nominal,2.0NRT,306.01,7.41,D
-13.63405,-45.40247,367,0.57,0.69,2026-05-18,1556,N,high,2.0NRT,300.53,10.66,D
-13.63465,-45.40788,367,0.57,0.69,2026-05-18,1556,N,high,2.0NRT,299.45,10.66,D
-13.62759,-45.40318,367,0.57,0.69,2026-05-18,1556,N,high,2.0NRT,300.81,10.25,D
-13.62698,-45.39778,339.72,0.57,0.69,2026-05-18,1556,N,nominal,2.0NRT,303.67,14.95,D
-13.62819,-45.40859,349.09,0.57,0.69,2026-05-18,1556,N,nominal,2.0NRT,301.36,10.25,D
-12.38042,-38.25143,329.62,0.56,0.43,2026-05-18,1556,N,nominal,2.0NRT,294.34,4.66,D
-12.4345,-40.33062,348.42,0.5,0.49,2026-05-18,1556,N,nominal,2.0NRT,302.49,10.75,D
-11.95248,-37.62733,329.73,0.51,0.41,2026-05-18,1556,N,nominal,2.0NRT,297,2.96,D
-12.50021,-41.93248,338.54,0.32,0.55,2026-05-18,1556,N,nominal,2.0NRT,300.12,5.23,D
-12.81188,-44.82851,333.81,0.51,0.66,2026-05-18,1556,N,low,2.0NRT,307.76,7.89,D
-12.81298,-44.83136,342.28,0.51,0.66,2026-05-18,1556,N,nominal,2.0NRT,308.04,6.92,D
-12.46914,-43.52528,332.42,0.41,0.61,2026-05-18,1556,N,nominal,2.0NRT,301.54,3.78,D
-12.46962,-43.52917,330.08,0.41,0.61,2026-05-18,1556,N,nominal,2.0NRT,302.39,2.58,D
-11.74556,-38.3225,332.69,0.55,0.43,2026-05-18,1556,N,nominal,2.0NRT,297.38,6.49,D
-12.10365,-42.91415,331.44,0.37,0.58,2026-05-18,1556,N,nominal,2.0NRT,304.94,1.98,D
-11.26214,-37.85572,334.29,0.51,0.41,2026-05-18,1556,N,nominal,2.0NRT,297.58,4.07,D
-11.92059,-43.98788,331.31,0.44,0.62,2026-05-18,1556,N,nominal,2.0NRT,301.4,3.02,D
-11.92107,-43.99194,330.54,0.44,0.62,2026-05-18,1556,N,nominal,2.0NRT,300.39,3.02,D
-12.05835,-45.28197,367,0.54,0.67,2026-05-18,1556,N,high,2.0NRT,299.25,35.86,D
-12.05891,-45.2869,343.7,0.54,0.68,2026-05-18,1556,N,nominal,2.0NRT,308.17,35.86,D
-12.05261,-45.28764,331.53,0.54,0.68,2026-05-18,1556,N,nominal,2.0NRT,304.46,10.95,D
-11.84643,-43.96136,330.65,0.43,0.62,2026-05-18,1556,N,nominal,2.0NRT,299.94,4.01,D
-11.84693,-43.96545,346.57,0.43,0.62,2026-05-18,1556,N,nominal,2.0NRT,301.25,4.01,D
-11.10568,-40.58453,354.94,0.5,0.49,2026-05-18,1556,N,nominal,2.0NRT,305.05,11.52,D
-10.87639,-40.04552,332.39,0.46,0.47,2026-05-18,1556,N,low,2.0NRT,302.6,4.62,D
-11.60972,-47.09525,367,0.7,0.75,2026-05-18,1556,N,high,2.0NRT,296.4,21.84,D
-11.6109,-47.09658,367,0.7,0.75,2026-05-18,1556,N,high,2.0NRT,298.79,24.23,D
-11.18797,-46.16832,330.58,0.6,0.7,2026-05-18,1556,N,nominal,2.0NRT,297.65,3.95,D
-11.21915,-46.78262,338.86,0.66,0.73,2026-05-18,1556,N,nominal,2.0NRT,297.85,8.86,D
-11.21227,-46.78292,353.35,0.66,0.73,2026-05-18,1556,N,nominal,2.0NRT,298.08,8.96,D
-10.6576,-42.31376,367,0.32,0.55,2026-05-18,1556,N,high,2.0NRT,297.25,36.12,D
-10.65799,-42.31678,367,0.32,0.55,2026-05-18,1556,N,high,2.0NRT,292.41,36.12,D
-10.65645,-42.30475,339.93,0.32,0.55,2026-05-18,1556,N,nominal,2.0NRT,302.57,57.39,D
-10.65683,-42.30775,352.74,0.32,0.55,2026-05-18,1556,N,nominal,2.0NRT,309.82,67.97,D
-10.65722,-42.31075,353.72,0.32,0.55,2026-05-18,1556,N,nominal,2.0NRT,304.14,67.97,D
-10.65838,-42.31981,349.49,0.32,0.55,2026-05-18,1556,N,nominal,2.0NRT,291.65,9.72,D
-10.65876,-42.32282,331.98,0.32,0.55,2026-05-18,1556,N,nominal,2.0NRT,286.33,9.72,D
-10.65136,-42.3054,367,0.32,0.55,2026-05-18,1556,N,high,2.0NRT,306.96,57.39,D
-10.65251,-42.31441,346.57,0.32,0.55,2026-05-18,1556,N,nominal,2.0NRT,311.59,36.12,D
-10.65289,-42.31743,344.91,0.32,0.55,2026-05-18,1556,N,nominal,2.0NRT,309.72,36.12,D
-10.65328,-42.32045,355.46,0.32,0.55,2026-05-18,1556,N,nominal,2.0NRT,307.34,9.72,D
-10.65367,-42.32347,342.72,0.32,0.55,2026-05-18,1556,N,nominal,2.0NRT,298.77,9.72,D
-10.65174,-42.3084,260.83,0.32,0.55,2026-05-18,1556,N,low,2.0NRT,322.31,67.97,D
-10.65212,-42.31141,286.69,0.32,0.55,2026-05-18,1556,N,low,2.0NRT,313.89,67.97,D
-10.64665,-42.30906,367,0.32,0.55,2026-05-18,1556,N,high,2.0NRT,307.32,10.37,D
-10.64703,-42.31207,367,0.32,0.55,2026-05-18,1556,N,high,2.0NRT,305.16,10.37,D
-10.64742,-42.31508,352.9,0.32,0.55,2026-05-18,1556,N,nominal,2.0NRT,304.32,6.15,D
-10.6478,-42.31809,345.46,0.32,0.55,2026-05-18,1556,N,nominal,2.0NRT,303.53,6.15,D
-10.64819,-42.32111,345.94,0.32,0.55,2026-05-18,1556,N,nominal,2.0NRT,303.93,3.26,D
-10.54685,-42.44597,332.97,0.33,0.55,2026-05-18,1556,N,low,2.0NRT,306.87,4.7,D
-10.49831,-42.40842,353.93,0.33,0.55,2026-05-18,1556,N,nominal,2.0NRT,304.22,7.78,D
-10.98843,-46.71864,336.9,0.65,0.73,2026-05-18,1556,N,nominal,2.0NRT,296.95,5.55,D
-10.06258,-39.44867,338.1,0.41,0.45,2026-05-18,1556,N,nominal,2.0NRT,303.17,5.6,D
-10.98096,-46.71346,331.44,0.65,0.73,2026-05-18,1556,N,nominal,2.0NRT,298.11,8.56,D
-10.98166,-46.71948,338.52,0.65,0.73,2026-05-18,1556,N,nominal,2.0NRT,297.79,8.31,D
-10.496,-44.7539,340.76,0.47,0.64,2026-05-18,1556,N,nominal,2.0NRT,299.6,2.9,D
-9.84265,-39.97112,341.9,0.44,0.46,2026-05-18,1556,N,nominal,2.0NRT,304.4,8.42,D
-9.84321,-39.97516,337.13,0.44,0.46,2026-05-18,1556,N,nominal,2.0NRT,303.34,8.42,D
-10.41153,-44.93486,341.17,0.48,0.65,2026-05-18,1556,N,nominal,2.0NRT,299.39,5.34,D
-10.41097,-44.93874,341.31,0.48,0.65,2026-05-18,1556,N,nominal,2.0NRT,298.94,11.08,D
-9.80953,-40.53759,350.67,0.48,0.48,2026-05-18,1556,N,nominal,2.0NRT,304.5,7.17,D
-9.37977,-37.81132,339.97,0.49,0.4,2026-05-18,1556,N,nominal,2.0NRT,307.77,11.91,D
-9.1541,-36.91454,332.35,0.44,0.38,2026-05-18,1556,N,nominal,2.0NRT,299.58,4.95,D
-9.15469,-36.91859,332.29,0.44,0.38,2026-05-18,1556,N,nominal,2.0NRT,299.82,3.51,D
-10.34799,-46.36036,343.72,0.6,0.71,2026-05-18,1556,N,nominal,2.0NRT,295.96,10.44,D
-9.22857,-37.63931,333.86,0.48,0.4,2026-05-18,1556,N,nominal,2.0NRT,301.39,3.62,D
-10.35013,-46.36021,344.87,0.6,0.71,2026-05-18,1556,N,nominal,2.0NRT,293.42,7.5,D
-10.3751,-46.97184,367,0.66,0.73,2026-05-18,1556,N,high,2.0NRT,297.02,17.52,D
-10.37436,-46.96554,348.61,0.66,0.73,2026-05-18,1556,N,nominal,2.0NRT,298.19,26.88,D
-10.36754,-46.96637,331.68,0.66,0.73,2026-05-18,1556,N,nominal,2.0NRT,293.73,7.75,D
-10.36828,-46.97277,332.01,0.66,0.73,2026-05-18,1556,N,nominal,2.0NRT,293.35,4.7,D
-10.34898,-46.92555,348.63,0.65,0.73,2026-05-18,1556,N,nominal,2.0NRT,298.35,13.5,D
-10.34682,-46.92162,334.43,0.65,0.73,2026-05-18,1556,N,nominal,2.0NRT,300.48,7.28,D
-10.34754,-46.92752,343.51,0.65,0.73,2026-05-18,1556,N,nominal,2.0NRT,298.18,7.28,D
-9.96997,-44.3436,336.63,0.43,0.62,2026-05-18,1556,N,nominal,2.0NRT,299.6,3.75,D
-8.86534,-37.48985,332.49,0.46,0.39,2026-05-18,1556,N,nominal,2.0NRT,299.15,3.94,D
-8.51346,-36.01224,328.73,0.4,0.37,2026-05-18,1556,N,nominal,2.0NRT,294.42,1.89,D
-8.34553,-36.05538,330.53,0.4,0.37,2026-05-18,1556,N,nominal,2.0NRT,299.78,2.28,D
-9.58525,-47.93489,343.46,0.75,0.77,2026-05-18,1556,N,nominal,2.0NRT,293.2,6.76,D
-9.23487,-46.66124,335.31,0.61,0.71,2026-05-18,1556,N,nominal,2.0NRT,297.34,4.29,D
-9.23557,-46.6671,331.94,0.61,0.71,2026-05-18,1556,N,nominal,2.0NRT,296.14,4.29,D
-9.23696,-46.6631,330.73,0.61,0.71,2026-05-18,1556,N,nominal,2.0NRT,295.8,8.35,D
-8.92331,-45.66555,330.96,0.52,0.67,2026-05-18,1556,N,nominal,2.0NRT,299.59,7.73,D
-8.92445,-45.66634,335.03,0.52,0.67,2026-05-18,1556,N,nominal,2.0NRT,300.37,7.04,D
-8.88792,-45.67622,341.28,0.52,0.67,2026-05-18,1556,N,nominal,2.0NRT,297.64,7.37,D
-8.88173,-45.67706,336.49,0.52,0.67,2026-05-18,1556,N,nominal,2.0NRT,296.03,7.17,D
-8.88231,-45.68166,348.45,0.52,0.67,2026-05-18,1556,N,nominal,2.0NRT,301.1,7.17,D
-9.09421,-47.42709,336.07,0.68,0.74,2026-05-18,1556,N,nominal,2.0NRT,293.15,8.93,D
-9.09503,-47.43371,350.22,0.68,0.74,2026-05-18,1556,N,nominal,2.0NRT,292.26,8.93,D
-8.16103,-43.7904,333.92,0.38,0.58,2026-05-18,1556,N,nominal,2.0NRT,298.36,2.9,D
-8.28728,-47.06298,338.64,0.63,0.72,2026-05-18,1556,N,nominal,2.0NRT,294.31,9.65,D
-8.28062,-47.06409,340.19,0.63,0.72,2026-05-18,1556,N,nominal,2.0NRT,294.07,6.68,D
-8.18851,-47.45205,329.59,0.67,0.73,2026-05-18,1556,N,nominal,2.0NRT,293.83,4.32,D
-8.18814,-47.45108,334.73,0.66,0.73,2026-05-18,1556,N,nominal,2.0NRT,294.21,5.91,D
-7.3718,-46.79828,327.79,0.59,0.7,2026-05-18,1556,N,nominal,2.0NRT,295.85,6.59,D
-7.37812,-46.79414,329.71,0.59,0.7,2026-05-18,1556,N,nominal,2.0NRT,295.66,6.31,D
-6.9478,-46.06165,328.42,0.52,0.67,2026-05-18,1558,N,nominal,2.0NRT,293.78,3.63,D
-7.03876,-47.11987,330.04,0.61,0.71,2026-05-18,1558,N,nominal,2.0NRT,289.6,7.05,D
-6.485,-45.75592,356.76,0.49,0.65,2026-05-18,1558,N,low,2.0NRT,289.07,10.15,D
-6.47897,-45.75684,367,0.49,0.65,2026-05-18,1558,N,high,2.0NRT,293.51,23.91,D
-6.4835,-45.75341,338.91,0.49,0.65,2026-05-18,1558,N,nominal,2.0NRT,291.33,10.06,D
-6.48414,-45.75803,355.94,0.49,0.65,2026-05-18,1558,N,nominal,2.0NRT,289.94,10.06,D
-6.47749,-45.75434,327.83,0.49,0.65,2026-05-18,1558,N,nominal,2.0NRT,292.4,10.06,D
-6.47812,-45.75891,339.73,0.49,0.65,2026-05-18,1558,N,nominal,2.0NRT,291.32,10.06,D
-5.25405,-37.90834,338.13,0.45,0.39,2026-05-18,1558,N,nominal,2.0NRT,295.02,3.08,D
-4.3666,-37.89856,336.95,0.44,0.38,2026-05-18,1558,N,nominal,2.0NRT,300.46,4.32,D
-3.59534,-38.85994,343.82,0.47,0.4,2026-05-18,1558,N,nominal,2.0NRT,299.79,8.14,D
-3.58801,-38.86103,328.03,0.47,0.4,2026-05-18,1558,N,low,2.0NRT,298.46,3.22,D
-3.57701,-38.86268,334.62,0.47,0.4,2026-05-18,1558,N,nominal,2.0NRT,298.05,5.95,D
-3.57785,-38.86184,342.66,0.47,0.4,2026-05-18,1558,N,nominal,2.0NRT,298.94,7.06,D
56.63728,161.30833,295.34,0.49,0.49,2026-05-18,1633,N,nominal,2.0NRT,273.02,1.85,N
-1.45631,127.43584,301.05,0.47,0.4,2026-05-18,1650,N,nominal,2.0NRT,275.18,0.92,N
53.20531,143.24283,321.68,0.42,0.37,2026-05-18,1635,N,nominal,2.0NRT,271.36,1.06,N
53.2019,143.24161,313.8,0.42,0.37,2026-05-18,1635,N,nominal,2.0NRT,270.05,1.06,N
-1.45998,127.43537,297.08,0.47,0.4,2026-05-18,1650,N,nominal,2.0NRT,274.31,0.7,N
53.46377,125.89477,300.05,0.63,0.72,2026-05-18,1635,N,nominal,2.0NRT,271.37,1.09,N
-9.81952,130.26903,335.94,0.4,0.37,2026-05-18,1652,N,nominal,2.0NRT,295.31,4.5,N
52.51194,143.18547,321.3,0.41,0.37,2026-05-18,1635,N,nominal,2.0NRT,271.01,1.87,N
-9.82292,130.26849,333.99,0.4,0.37,2026-05-18,1652,N,nominal,2.0NRT,295.28,5.89,N
53.35446,126.77432,306.95,0.58,0.69,2026-05-18,1635,N,nominal,2.0NRT,267.46,1.15,N
-13.28635,131.97061,304.06,0.5,0.41,2026-05-18,1652,N,nominal,2.0NRT,285.2,1.91,N
53.35631,126.77499,302.84,0.57,0.69,2026-05-18,1635,N,nominal,2.0NRT,268.76,2.56,N
-13.17225,130.65163,303.39,0.44,0.38,2026-05-18,1652,N,nominal,2.0NRT,290.99,1.04,N
53.24434,126.69049,298.66,0.58,0.7,2026-05-18,1635,N,nominal,2.0NRT,273.04,1.4,N
-13.81876,131.63171,302.91,0.49,0.4,2026-05-18,1652,N,nominal,2.0NRT,290.78,0.53,N
11.69333,119.98748,303.5,0.72,0.76,2026-05-18,1645,N,nominal,2.0NRT,285.77,1.42,N
46.64554,124.82218,299.72,0.68,0.74,2026-05-18,1635,N,nominal,2.0NRT,276.48,1.56,N
53.23312,126.83999,301.38,0.57,0.69,2026-05-18,1635,N,nominal,2.0NRT,268.07,0.79,N
-13.82623,131.63057,306.46,0.49,0.4,2026-05-18,1652,N,nominal,2.0NRT,290.71,1.1,N
53.18724,124.90998,300.21,0.68,0.74,2026-05-18,1635,N,nominal,2.0NRT,272.67,2.34,N
-14.13209,132.08565,307.32,0.52,0.42,2026-05-18,1652,N,nominal,2.0NRT,290.75,1.6,N
11.69258,119.99414,310,0.72,0.76,2026-05-18,1645,N,nominal,2.0NRT,286.19,1.42,N
46.647,124.82548,306.18,0.68,0.74,2026-05-18,1635,N,nominal,2.0NRT,277.29,1.18,N
53.23529,128.08899,297.1,0.51,0.66,2026-05-18,1635,N,nominal,2.0NRT,273.48,1.07,N
-14.13277,132.09055,311.34,0.52,0.42,2026-05-18,1652,N,nominal,2.0NRT,290.68,1.09,N
53.22905,128.07269,335.24,0.51,0.66,2026-05-18,1635,N,nominal,2.0NRT,272.14,5.17,N
45.92781,124.26047,311.89,0.72,0.76,2026-05-18,1635,N,nominal,2.0NRT,278.55,1.53,N
-14.13662,132.08995,308.54,0.52,0.42,2026-05-18,1652,N,nominal,2.0NRT,290.65,1.09,N
53.22908,128.08879,300.72,0.51,0.66,2026-05-18,1635,N,nominal,2.0NRT,272.77,1.07,N
-14.13731,132.09486,306.16,0.52,0.42,2026-05-18,1652,N,nominal,2.0NRT,290.39,1.09,N
45.92529,124.25659,296.84,0.72,0.76,2026-05-18,1635,N,nominal,2.0NRT,277.61,1.16,N
53.22915,128.12773,312.95,0.51,0.66,2026-05-18,1635,N,nominal,2.0NRT,269.29,2.47,N
-14.08473,130.50107,311.34,0.44,0.38,2026-05-18,1654,N,nominal,2.0NRT,290.28,1.31,N
45.74377,124.23397,322.61,0.72,0.76,2026-05-18,1635,N,nominal,2.0NRT,279.64,2.47,N
53.22295,128.12769,308.85,0.51,0.66,2026-05-18,1635,N,nominal,2.0NRT,269.64,1.4,N
-14.08531,130.50513,303.38,0.44,0.38,2026-05-18,1654,N,nominal,2.0NRT,290.42,1.31,N
45.74388,124.24353,300.75,0.72,0.76,2026-05-18,1635,N,nominal,2.0NRT,279.41,2.47,N
53.23706,128.13013,299.95,0.51,0.66,2026-05-18,1635,N,nominal,2.0NRT,268.52,0.95,N
-14.08886,130.50455,322.3,0.44,0.38,2026-05-18,1654,N,nominal,2.0NRT,290.68,1.31,N
-17.49145,122.57258,300.4,0.52,0.42,2026-05-18,1654,N,nominal,2.0NRT,283.85,0.98,N
53.23101,128.07527,316.29,0.51,0.66,2026-05-18,1635,N,nominal,2.0NRT,271.88,1.94,N
-14.08239,130.45996,314.41,0.44,0.38,2026-05-18,1654,N,nominal,2.0NRT,289.91,1.37,N
44.1914,124.09118,297.83,0.73,0.76,2026-05-18,1637,N,nominal,2.0NRT,280.82,1.92,N
-19.7028,123.4444,310.47,0.45,0.39,2026-05-18,1656,N,nominal,2.0NRT,289.73,1.24,N
53.23097,128.09132,305.73,0.51,0.66,2026-05-18,1635,N,nominal,2.0NRT,273.61,2.47,N
-14.09358,130.51212,302.03,0.44,0.38,2026-05-18,1654,N,nominal,2.0NRT,289.73,1.28,N
44.19564,124.08546,300.22,0.73,0.76,2026-05-18,1637,N,nominal,2.0NRT,280.86,1.85,N
53.23087,128.13007,311.9,0.51,0.66,2026-05-18,1635,N,nominal,2.0NRT,269.47,1.35,N
-14.1001,130.4821,310.95,0.44,0.38,2026-05-18,1654,N,nominal,2.0NRT,290.33,1.18,N
-19.70787,123.45224,333.3,0.45,0.39,2026-05-18,1656,N,nominal,2.0NRT,290.76,3.82,N
53.22482,128.06708,296.33,0.51,0.66,2026-05-18,1635,N,nominal,2.0NRT,268.86,1.94,N
42.33678,140.98993,300.18,0.39,0.36,2026-05-18,1637,N,nominal,2.0NRT,273.07,0.47,N
-14.10364,130.48154,308.39,0.44,0.38,2026-05-18,1654,N,nominal,2.0NRT,290.14,1.53,N
-19.70637,123.44369,306.65,0.45,0.39,2026-05-18,1656,N,nominal,2.0NRT,288.85,1.24,N
53.2248,128.07501,308.55,0.51,0.66,2026-05-18,1635,N,nominal,2.0NRT,269.02,1.94,N
-14.10778,130.48506,309.98,0.44,0.38,2026-05-18,1654,N,nominal,2.0NRT,290.39,1.53,N
39.07184,141.73041,301.45,0.39,0.36,2026-05-18,1637,N,nominal,2.0NRT,288,0.51,N
