lat,lon,detection_date,detection_confidence,fire_radiative_power
24.58518,77.09027,2026-05-18,nominal,3.39
24.58549,77.08705,2026-05-18,nominal,3.39
24.32947,79.03989,2026-05-18,nominal,1.03
23.74486,82.38386,2026-05-18,nominal,0.7
23.74403,82.38603,2026-05-18,nominal,1.09
24.31969,76.9204,2026-05-18,nominal,2.46
24.06434,78.29114,2026-05-18,nominal,1.17
24.08734,78.0277,2026-05-18,nominal,2.22
24.28835,75.64328,2026-05-18,nominal,0.94
24.28857,75.64272,2026-05-18,nominal,0.61
22.94182,85.96847,2026-05-18,nominal,1.74
23.69615,80.26345,2026-05-18,nominal,2.22
23.69748,80.26102,2026-05-18,nominal,1.15
23.69698,80.26496,2026-05-18,nominal,1.15
22.85678,86.0572,2026-05-18,nominal,1.37
22.81496,86.08398,2026-05-18,nominal,1.05
22.79107,86.21056,2026-05-18,nominal,2.09
23.90056,77.58575,2026-05-18,nominal,1.15
23.80191,78.53469,2026-05-18,nominal,1.77
23.78906,78.56836,2026-05-18,nominal,1.61
26.25197,-106.55505,2026-05-18,high,15.73
26.25795,-106.5577,2026-05-18,nominal,15.73
25.95387,-107.79131,2026-05-18,high,10.47
25.96035,-107.79393,2026-05-18,nominal,10.47
66.19696,70.98674,2026-05-18,nominal,4.02
25.97663,-107.86771,2026-05-18,nominal,6.21
45.84693,-119.89199,2026-05-18,nominal,5.98
26.31761,-106.87897,2026-05-18,nominal,5.31
66.19727,70.97715,2026-05-18,nominal,3.19
46.71459,-119.07125,2026-05-18,nominal,8.21
26.31396,-106.89301,2026-05-18,nominal,6.46
66.1984,70.99483,2026-05-18,nominal,3.19
46.7121,-119.0703,2026-05-18,nominal,7.25
26.32008,-106.89556,2026-05-18,nominal,6.46
55.95498,-108.52205,2026-05-18,nominal,3.7
29.6214,-90.47646,2026-05-18,nominal,9.93
55.10433,-119.26418,2026-05-18,nominal,5.59
30.42989,-84.03001,2026-05-18,nominal,4.49
30.4547,-84.19678,2026-05-18,nominal,0.93
30.49039,-84.151,2026-05-18,nominal,2.29
30.33185,-85.98209,2026-05-18,nominal,6.13
28.82426,-97.29923,2026-05-18,nominal,3.37
30.33211,-85.98332,2026-05-18,nominal,9.43
30.47403,-84.94524,2026-05-18,nominal,5.96
28.84857,-97.57516,2026-05-18,nominal,5.7
30.55109,-84.75988,2026-05-18,nominal,6.44
30.5508,-84.76333,2026-05-18,nominal,2.38
30.4533,-86.02083,2026-05-18,nominal,27.97
30.5535,-84.76096,2026-05-18,nominal,3.5
30.5589,-84.75802,2026-05-18,nominal,3.5
30.55862,-84.76151,2026-05-18,nominal,3.5
30.45407,-86.02284,2026-05-18,nominal,32.53
30.45254,-86.04024,2026-05-18,nominal,5.34
30.65087,-84.10851,2026-05-18,nominal,2.56
30.72313,-84.01062,2026-05-18,nominal,1.34
30.72554,-84.00827,2026-05-18,nominal,5.21
30.72525,-84.01218,2026-05-18,nominal,3.52
30.75935,-83.84074,2026-05-18,nominal,3.19
30.75906,-83.84479,2026-05-18,nominal,3.19
30.74818,-83.99475,2026-05-18,nominal,3.89
30.76449,-83.84531,2026-05-18,nominal,3.19
30.75354,-83.99546,2026-05-18,nominal,3.89
30.76996,-83.99316,2026-05-18,nominal,5.23
30.77127,-84.04805,2026-05-18,high,7.46
30.72269,-84.67406,2026-05-18,nominal,3.77
30.77662,-84.04867,2026-05-18,nominal,3.72
30.77633,-84.05256,2026-05-18,nominal,3.72
30.8076,-84.13646,2026-05-18,nominal,4.19
30.64586,-86.07769,2026-05-18,nominal,3.24
30.65059,-86.07828,2026-05-18,nominal,3.24
30.64662,-86.0796,2026-05-18,nominal,7.21
30.80555,-84.13623,2026-05-18,nominal,3.76
30.79659,-84.54494,2026-05-18,nominal,3.7
30.81194,-84.55005,2026-05-18,nominal,5.15
30.81166,-84.55369,2026-05-18,nominal,5.15
30.81715,-84.55054,2026-05-18,high,5.15
30.81687,-84.55419,2026-05-18,nominal,5.15
30.19047,-91.04367,2026-05-18,nominal,3.63
30.89504,-84.63374,2026-05-18,nominal,5.6
31.01032,-83.41721,2026-05-18,nominal,4.92
30.78864,-86.56493,2026-05-18,nominal,16.44
26.83034,-108.60426,2026-05-18,low,7.86
30.7935,-88.20982,2026-05-18,nominal,2.94
29.85252,-95.3184,2026-05-18,low,2.07
31.23845,-83.06016,2026-05-18,high,7.11
31.24416,-83.06068,2026-05-18,nominal,3.03
31.24387,-83.06522,2026-05-18,nominal,3.03
31.35347,-82.36113,2026-05-18,nominal,2.6
31.35315,-82.36614,2026-05-18,low,2.6
31.3591,-82.36659,2026-05-18,nominal,7.37
31.35661,-82.36449,2026-05-18,high,14.33
31.35633,-82.36951,2026-05-18,nominal,4.78
30.9381,-88.01168,2026-05-18,nominal,3.18
30.94232,-88.01227,2026-05-18,nominal,6.36
30.58471,-91.24171,2026-05-18,nominal,3.84
31.42959,-82.79985,2026-05-18,nominal,3.4
31.32195,-84.49686,2026-05-18,nominal,5.32
31.32168,-84.50059,2026-05-18,nominal,5.31
31.32721,-84.49735,2026-05-18,nominal,5.32
31.32693,-84.50109,2026-05-18,nominal,5.31
31.32638,-84.50852,2026-05-18,nominal,4.11
31.47931,-82.75141,2026-05-18,nominal,6.39
31.1497,-87.98665,2026-05-18,nominal,3.86
31.49534,-84.22944,2026-05-18,nominal,6.54
31.49506,-84.23329,2026-05-18,nominal,5.47
31.63014,-83.03286,2026-05-18,nominal,1.96
31.65729,-82.88497,2026-05-18,high,9.32
31.72213,-82.39547,2026-05-18,nominal,5.26
31.76416,-82.39339,2026-05-18,nominal,5.46
31.77827,-82.35887,2026-05-18,nominal,5.37
31.76704,-82.39671,2026-05-18,nominal,5.87
31.77525,-82.35664,2026-05-18,nominal,4.76
31.73241,-83.61925,2026-05-18,nominal,1.9
31.85509,-82.61866,2026-05-18,nominal,31.67
31.85478,-82.62356,2026-05-18,nominal,31.67
31.86098,-82.61911,2026-05-18,high,31.67
31.86067,-82.62402,2026-05-18,nominal,31.67
31.86656,-82.62445,2026-05-18,high,11.23
31.76778,-84.05399,2026-05-18,nominal,2.85
31.7732,-84.0545,2026-05-18,nominal,2.85
31.85888,-82.61781,2026-05-18,nominal,48.1
31.8586,-82.62272,2026-05-18,nominal,48.1
31.76908,-84.0546,2026-05-18,nominal,4.8
31.86449,-82.62318,2026-05-18,high,42.58
31.86421,-82.62808,2026-05-18,nominal,14.4
30.85614,-93.3231,2026-05-18,nominal,8.52
30.85555,-93.32718,2026-05-18,nominal,6.07
32.03458,-82.42053,2026-05-18,nominal,4.82
31.51921,-88.80917,2026-05-18,nominal,6.08
31.51876,-88.81331,2026-05-18,nominal,9.04
31.52327,-88.80975,2026-05-18,nominal,7.52
31.52282,-88.81389,2026-05-18,nominal,5.18
32.17588,-80.83102,2026-05-18,nominal,5.06
32.18239,-80.83134,2026-05-18,nominal,5.06
32.08414,-82.74786,2026-05-18,high,7.39
32.083,-82.76745,2026-05-18,high,17.85
32.18154,-80.82826,2026-05-18,nominal,13.87
32.08386,-82.75275,2026-05-18,nominal,7.39
32.08913,-82.76305,2026-05-18,high,133.26
32.11198,-82.36367,2026-05-18,nominal,6.2
32.08885,-82.76793,2026-05-18,low,93.45
32.26594,-82.92944,2026-05-18,nominal,5.38
32.26533,-82.92913,2026-05-18,nominal,5.57
32.26361,-84.45834,2026-05-18,high,8.97
32.26331,-84.46233,2026-05-18,nominal,8.97
32.26893,-84.45876,2026-05-18,nominal,8.97
32.26197,-84.46062,2026-05-18,high,7.84
32.26225,-84.45659,2026-05-18,nominal,7.84
32.26757,-84.45706,2026-05-18,high,7.84
32.26729,-84.46098,2026-05-18,nominal,7.84
32.50478,-81.42927,2026-05-18,high,46.39
32.36209,-84.48199,2026-05-18,nominal,3.67
32.36542,-84.48332,2026-05-18,nominal,2.65
32.30806,-85.78894,2026-05-18,nominal,45.19
32.62011,-80.897,2026-05-18,nominal,4.0
32.61259,-81.20961,2026-05-18,nominal,3.51
28.19379,-109.20976,2026-05-18,nominal,12.1
28.1913,-109.21882,2026-05-18,nominal,10.84
28.19318,-109.21082,2026-05-18,nominal,8.34
28.19062,-109.21989,2026-05-18,nominal,8.34
32.13433,-89.99746,2026-05-18,nominal,19.49
32.56653,-87.51714,2026-05-18,nominal,12.2
33.28574,-79.71121,2026-05-18,nominal,19.58
33.28551,-79.71886,2026-05-18,nominal,13.87
32.71832,-89.23997,2026-05-18,nominal,6.9
33.37012,-83.3275,2026-05-18,nominal,2.03
32.73719,-91.23592,2026-05-18,nominal,2.37
31.04485,-101.58323,2026-05-18,nominal,2.84
31.04907,-101.5844,2026-05-18,low,2.5
31.04725,-101.58228,2026-05-18,nominal,5.97
33.2601,-88.32877,2026-05-18,nominal,4.55
29.67445,-108.24151,2026-05-18,nominal,6.3
33.14201,-90.88199,2026-05-18,nominal,2.36
33.14573,-90.88261,2026-05-18,nominal,8.42
33.14944,-90.88322,2026-05-18,nominal,8.42
33.3805,-88.87292,2026-05-18,nominal,2.61
33.82552,-83.51579,2026-05-18,nominal,2.37
30.23469,-106.88106,2026-05-18,high,5.16
31.03825,-103.72085,2026-05-18,low,16.24
31.04301,-103.72231,2026-05-18,nominal,1.92
31.0444,-103.71626,2026-05-18,low,2.3
31.0416,-103.72836,2026-05-18,low,1.92
31.04636,-103.72983,2026-05-18,low,1.92
31.2663,-103.08725,2026-05-18,nominal,4.76
31.58881,-102.08441,2026-05-18,low,5.87
31.33244,-103.50932,2026-05-18,nominal,13.57
31.81386,-101.78371,2026-05-18,low,3.39
32.90746,-96.00356,2026-05-18,nominal,2.16
31.88954,-101.69846,2026-05-18,nominal,4.07
31.49809,-103.52943,2026-05-18,high,8.15
31.49778,-103.53175,2026-05-18,low,12.55
34.17998,-86.93537,2026-05-18,nominal,3.81
34.1824,-86.93172,2026-05-18,nominal,9.06
32.09247,-101.77831,2026-05-18,low,4.58
31.79665,-103.25494,2026-05-18,nominal,2.82
32.15211,-101.93154,2026-05-18,nominal,15.12
32.15462,-101.96199,2026-05-18,low,2.48
32.377,-101.57443,2026-05-18,nominal,14.29
32.38686,-101.61021,2026-05-18,low,9.15
30.49977,-109.63443,2026-05-18,high,10.93
34.33978,-89.52606,2026-05-18,nominal,3.68
30.49758,-109.6276,2026-05-18,high,12.15
30.49563,-109.63441,2026-05-18,nominal,12.15
34.6363,-87.08154,2026-05-18,nominal,5.36
34.64098,-87.08205,2026-05-18,nominal,5.36
31.99628,-104.06642,2026-05-18,nominal,11.35
35.09996,-88.14735,2026-05-18,nominal,2.86
35.99938,-83.19226,2026-05-18,nominal,4.45
36.00279,-83.19093,2026-05-18,nominal,4.12
35.97705,-83.95639,2026-05-18,nominal,3.31
36.0321,-83.19795,2026-05-18,nominal,6.5
35.61115,-89.94581,2026-05-18,nominal,19.48
36.13762,-83.17891,2026-05-18,nominal,3.85
36.14378,-83.1742,2026-05-18,nominal,4.93
36.14329,-83.18459,2026-05-18,nominal,5.51
36.14354,-83.17934,2026-05-18,low,5.51
36.14969,-83.17472,2026-05-18,nominal,4.93
36.14945,-83.17982,2026-05-18,nominal,5.51
36.14921,-83.18507,2026-05-18,low,5.51
36.1025,-85.18224,2026-05-18,high,16.01
36.10223,-85.18633,2026-05-18,high,15.01
36.10753,-85.18668,2026-05-18,high,11.65
36.10081,-85.18269,2026-05-18,nominal,4.55
36.10611,-85.18309,2026-05-18,high,21.74
36.10586,-85.18719,2026-05-18,high,21.98
35.89078,-89.78051,2026-05-18,nominal,6.23
35.48051,-94.99503,2026-05-18,nominal,4.24
36.41351,-86.82687,2026-05-18,nominal,4.52
33.58486,-105.28739,2026-05-18,nominal,32.14
33.59126,-105.28268,2026-05-18,high,80.42
33.58826,-105.29519,2026-05-18,high,11.19
33.59202,-105.27953,2026-05-18,nominal,19.9
33.58984,-105.28863,2026-05-18,nominal,32.14
33.5891,-105.29172,2026-05-18,nominal,32.14
33.59053,-105.28571,2026-05-18,low,80.42
33.59646,-105.283,2026-05-18,high,36.6
33.59508,-105.28872,2026-05-18,high,21.85
33.59575,-105.28594,2026-05-18,nominal,21.85
33.59446,-105.29133,2026-05-18,nominal,4.81
33.59223,-105.30061,2026-05-18,nominal,4.61
33.60103,-105.28589,2026-05-18,high,36.6
33.59974,-105.29129,2026-05-18,high,21.85
33.60038,-105.28864,2026-05-18,nominal,21.85
33.59911,-105.2939,2026-05-18,nominal,4.81
33.59547,-105.30914,2026-05-18,nominal,4.83
33.59467,-105.31244,2026-05-18,low,3.09
33.5939,-105.31567,2026-05-18,nominal,3.09
33.59314,-105.31885,2026-05-18,nominal,3.18
33.59505,-105.3329,2026-05-18,nominal,5.23
33.59845,-105.34078,2026-05-18,nominal,1.38
33.61011,-105.33619,2026-05-18,nominal,6.66
33.60943,-105.33905,2026-05-18,nominal,7.21
33.60676,-105.37244,2026-05-18,high,59.58
33.6259,-105.29209,2026-05-18,low,8.54
33.62516,-105.29519,2026-05-18,nominal,5.22
33.60592,-105.37596,2026-05-18,low,59.58
33.61785,-105.34808,2026-05-18,nominal,3.16
33.61722,-105.35072,2026-05-18,nominal,2.72
33.61452,-105.36203,2026-05-18,nominal,3.79
33.61298,-105.36854,2026-05-18,nominal,12.56
33.61216,-105.37196,2026-05-18,nominal,12.56
33.60995,-105.33725,2026-05-18,high,7.15
33.62669,-105.29032,2026-05-18,nominal,2.48
33.62594,-105.29341,2026-05-18,nominal,2.48
33.60719,-105.37012,2026-05-18,nominal,36.68
33.60633,-105.37362,2026-05-18,nominal,59.92
33.60547,-105.37714,2026-05-18,low,59.92
33.63141,-105.29259,2026-05-18,low,2.26
33.61763,-105.34905,2026-05-18,nominal,4.6
33.6126,-105.36965,2026-05-18,nominal,5.67
33.6216,-105.35448,2026-05-18,nominal,6.35
33.62014,-105.36044,2026-05-18,nominal,5.84
33.63044,-105.33989,2026-05-18,low,3.67
33.62685,-105.35461,2026-05-18,nominal,46.98
33.62614,-105.35754,2026-05-18,nominal,19.49
33.62541,-105.36055,2026-05-18,nominal,19.49
33.6329,-105.35148,2026-05-18,high,34.89
33.63145,-105.35747,2026-05-18,high,46.98
33.64495,-105.30193,2026-05-18,nominal,4.64
33.63073,-105.36044,2026-05-18,nominal,19.49
33.63216,-105.35451,2026-05-18,low,46.98
33.63829,-105.3511,2026-05-18,high,102.18
33.63755,-105.35413,2026-05-18,high,102.18
33.63609,-105.36014,2026-05-18,high,69.03
33.63903,-105.34805,2026-05-18,nominal,8.53
33.63535,-105.36317,2026-05-18,nominal,21.65
33.63682,-105.35713,2026-05-18,low,69.03
33.65707,-105.33901,2026-05-18,high,15.04
33.65629,-105.34225,2026-05-18,high,15.04
33.65551,-105.34549,2026-05-18,high,9.41
33.65785,-105.33578,2026-05-18,nominal,6.32
33.66577,-105.32487,2026-05-18,high,21.29
33.66261,-105.33791,2026-05-18,high,15.04
33.66498,-105.32814,2026-05-18,nominal,37.54
33.66419,-105.33141,2026-05-18,nominal,37.54
33.6634,-105.33466,2026-05-18,nominal,15.04
36.73523,-89.00108,2026-05-18,nominal,4.17
36.49287,-92.34551,2026-05-18,nominal,2.83
35.22183,-102.01226,2026-05-18,nominal,3.49
36.91817,-94.05584,2026-05-18,nominal,1.7
33.41959,-110.85892,2026-05-18,nominal,4.38
37.14888,-94.8283,2026-05-18,nominal,4.78
41.45972,-81.67304,2026-05-18,low,5.37
41.45063,-81.67616,2026-05-18,nominal,4.1
41.45723,-81.67617,2026-05-18,low,6.35
42.80495,-80.09872,2026-05-18,nominal,10.1
42.80814,-80.09776,2026-05-18,nominal,10.75
42.52213,-113.92627,2026-05-18,nominal,7.56
42.52033,-113.93206,2026-05-18,nominal,7.56
46.38033,-112.79536,2026-05-18,nominal,1.75
46.15012,-114.17913,2026-05-18,nominal,2.28
62.13943,79.44499,2026-05-18,nominal,1.34
63.87426,65.02631,2026-05-18,nominal,2.17
63.82973,65.46252,2026-05-18,nominal,2.51
63.83159,65.43746,2026-05-18,nominal,1.52
63.83097,65.44582,2026-05-18,nominal,1.52
63.83035,65.45417,2026-05-18,nominal,2.51
63.82563,65.46095,2026-05-18,nominal,2.51
63.82151,65.45939,2026-05-18,nominal,2.28
21.33399,57.72145,2026-05-18,nominal,2.81
63.82048,65.41606,2026-05-18,nominal,1.55
62.36729,77.45757,2026-05-18,nominal,0.83
21.31965,57.72316,2026-05-18,nominal,2.29
63.80874,65.40302,2026-05-18,nominal,1.84
21.3133,57.74258,2026-05-18,nominal,2.56
63.7999,65.40827,2026-05-18,nominal,1.08
-20.64433,46.33827,2026-05-18,nominal,0.79
21.31271,57.74658,2026-05-18,nominal,2.56
63.79882,65.36486,2026-05-18,nominal,0.98
63.79227,65.3968,2026-05-18,nominal,1.27
21.30515,57.79835,2026-05-18,nominal,1.95
-21.35883,45.11638,2026-05-18,nominal,2.24
63.78875,65.38688,2026-05-18,nominal,1.27
-22.3784,45.38257,2026-05-18,nominal,2.17
21.29794,57.67854,2026-05-18,nominal,0.83
-14.73675,47.46128,2026-05-18,nominal,0.8
63.78464,65.38532,2026-05-18,nominal,1.76
21.3326,56.69876,2026-05-18,nominal,0.87
-22.6442,45.75139,2026-05-18,nominal,0.32
-15.12945,47.6969,2026-05-18,nominal,0.34
62.8885,73.60366,2026-05-18,nominal,0.49
-22.63959,44.69183,2026-05-18,nominal,0.83
21.00185,57.60877,2026-05-18,nominal,0.92
62.30168,77.39004,2026-05-18,nominal,0.53
-15.48076,47.33373,2026-05-18,nominal,1.67
-23.27742,47.19741,2026-05-18,nominal,0.42
20.98764,56.77299,2026-05-18,nominal,0.83
62.38821,76.63758,2026-05-18,nominal,2.95
-15.86275,47.26137,2026-05-18,nominal,1.48
-28.28863,32.36374,2026-05-18,nominal,8.23
20.5603,56.4213,2026-05-18,nominal,0.86
62.39943,68.52135,2026-05-18,nominal,1.64
-28.29062,32.37072,2026-05-18,nominal,2.55
20.91643,52.98555,2026-05-18,nominal,0.77
-15.86778,47.2458,2026-05-18,nominal,1.43
62.39965,68.51594,2026-05-18,nominal,1.7
20.37552,55.93328,2026-05-18,nominal,3.87
-28.29539,32.36095,2026-05-18,nominal,1.65
-15.86861,47.25051,2026-05-18,nominal,1.43
62.07659,71.02756,2026-05-18,nominal,0.16
-28.677,32.13122,2026-05-18,nominal,1.83
20.38938,55.66322,2026-05-18,nominal,2.23
62.22637,69.47234,2026-05-18,nominal,0.77
-15.87531,47.24438,2026-05-18,nominal,0.55
20.22469,55.73891,2026-05-18,nominal,1.65
62.35896,67.22045,2026-05-18,nominal,1.0
-15.87659,47.22951,2026-05-18,nominal,1.19
19.74265,57.66199,2026-05-18,nominal,2.47
62.42018,66.09777,2026-05-18,nominal,2.39
-17.47951,48.36457,2026-05-18,nominal,0.46
19.73925,57.66143,2026-05-18,nominal,1.29
62.41928,66.10872,2026-05-18,nominal,2.39
18.32433,55.10656,2026-05-18,nominal,1.06
-18.28609,46.4497,2026-05-18,nominal,0.31
62.41622,66.09622,2026-05-18,nominal,1.58
18.32057,55.106,2026-05-18,nominal,0.85
-21.25951,55.72985,2026-05-18,nominal,1.75
62.41227,66.09467,2026-05-18,nominal,1.58
18.01357,54.57393,2026-05-18,nominal,1.72
-19.96229,46.27928,2026-05-18,nominal,0.51
62.41898,66.10311,2026-05-18,nominal,5.33
16.02496,45.00113,2026-05-18,nominal,1.22
-20.08525,46.38259,2026-05-18,nominal,0.84
62.41502,66.10159,2026-05-18,nominal,2.25
15.59478,49.12936,2026-05-18,nominal,0.37
-20.02433,45.85815,2026-05-18,nominal,2.78
60.75191,77.17514,2026-05-18,nominal,0.81
15.597,49.12967,2026-05-18,nominal,0.18
-20.19016,46.44748,2026-05-18,nominal,1.7
61.2809,72.97681,2026-05-18,nominal,8.67
16.02565,45.00124,2026-05-18,nominal,1.69
-20.193,46.44192,2026-05-18,nominal,1.17
62.00406,65.85693,2026-05-18,nominal,0.79
15.61543,46.01708,2026-05-18,nominal,0.78
-20.19378,46.4463,2026-05-18,nominal,1.17
62.00311,65.86211,2026-05-18,nominal,0.6
15.57889,45.80042,2026-05-18,nominal,1.55
-20.4506,46.51976,2026-05-18,nominal,0.74
61.51622,70.08337,2026-05-18,nominal,0.35
-20.45426,46.51902,2026-05-18,nominal,0.45
61.51274,70.0816,2026-05-18,nominal,12.63
-20.45208,46.51711,2026-05-18,nominal,1.9
61.51369,70.0734,2026-05-18,nominal,5.53
-20.64345,46.34048,2026-05-18,nominal,0.58
61.75049,66.95547,2026-05-18,nominal,2.77
61.73246,66.44636,2026-05-18,nominal,0.94
61.73335,66.44984,2026-05-18,nominal,1.02
60.89235,72.80067,2026-05-18,nominal,0.45
61.29288,69.57572,2026-05-18,nominal,0.89
60.86295,72.68285,2026-05-18,nominal,1.1
61.10505,70.2454,2026-05-18,nominal,1.35
60.96315,70.86568,2026-05-18,nominal,2.38
60.95976,70.86385,2026-05-18,nominal,19.6
61.00558,70.25452,2026-05-18,nominal,0.47
60.83719,70.44176,2026-05-18,nominal,0.77
60.84044,70.38585,2026-05-18,nominal,0.78
60.83378,70.43996,2026-05-18,nominal,0.77
60.74684,70.81774,2026-05-18,nominal,0.63
61.28439,65.16187,2026-05-18,nominal,0.2
61.28038,65.16038,2026-05-18,nominal,0.2
60.76425,70.17503,2026-05-18,nominal,0.85
58.98167,79.77865,2026-05-18,nominal,0.45
59.89365,71.73492,2026-05-18,nominal,6.29
59.89036,71.7331,2026-05-18,nominal,6.29
59.17479,76.24454,2026-05-18,nominal,0.83
59.76292,71.73235,2026-05-18,nominal,1.32
29.12896,55.38528,2026-05-18,nominal,0.28
59.75771,71.74446,2026-05-18,nominal,0.72
27.56186,52.55241,2026-05-18,nominal,4.21
59.87548,68.88217,2026-05-18,nominal,0.98
59.87197,68.88056,2026-05-18,nominal,0.98
40.01109,68.44658,2026-05-18,nominal,1.34
59.87373,68.88319,2026-05-18,nominal,1.31
36.99756,80.1926,2026-05-18,nominal,1.44
58.15838,78.90305,2026-05-18,nominal,8.11
41.52048,52.61738,2026-05-18,nominal,0.71
58.15503,78.90055,2026-05-18,nominal,4.02
41.51894,52.6172,2026-05-18,nominal,0.67
59.41536,71.62745,2026-05-18,nominal,3.59
39.20223,66.83999,2026-05-18,nominal,0.84
58.15468,78.88377,2026-05-18,nominal,3.97
40.40725,49.90844,2026-05-18,nominal,1.86
59.41511,71.62852,2026-05-18,nominal,4.35
40.40709,49.91535,2026-05-18,nominal,1.8
58.1563,78.90334,2026-05-18,nominal,8.27
39.68113,60.21527,2026-05-18,nominal,0.73
58.16075,78.88185,2026-05-18,nominal,0.83
39.25079,63.21162,2026-05-18,nominal,0.55
58.15258,78.88402,2026-05-18,nominal,7.55
39.20339,63.27613,2026-05-18,nominal,0.7
59.20004,71.3667,2026-05-18,nominal,3.84
39.19584,63.20807,2026-05-18,nominal,0.85
59.99121,63.88667,2026-05-18,nominal,0.84
39.13589,63.62149,2026-05-18,nominal,0.18
59.05232,71.86382,2026-05-18,nominal,0.62
39.17399,63.28803,2026-05-18,nominal,0.48
59.05119,71.86388,2026-05-18,nominal,1.14
39.16853,63.25365,2026-05-18,nominal,1.38
39.16788,63.25823,2026-05-18,nominal,1.38
57.67032,78.92893,2026-05-18,nominal,0.51
39.16388,63.262,2026-05-18,nominal,0.99
57.51386,79.01539,2026-05-18,nominal,1.89
39.15602,63.31678,2026-05-18,nominal,1.07
57.42863,78.6953,2026-05-18,nominal,6.49
39.12832,63.3079,2026-05-18,nominal,1.31
57.27105,79.38931,2026-05-18,nominal,1.13
39.117,63.33816,2026-05-18,nominal,0.23
57.46566,78.42758,2026-05-18,nominal,0.38
39.08782,63.49072,2026-05-18,nominal,0.66
59.51601,60.53091,2026-05-18,nominal,0.76
39.08582,63.48087,2026-05-18,nominal,1.0
58.262,68.46099,2026-05-18,nominal,0.7
39.05645,63.44572,2026-05-18,nominal,0.97
58.26472,68.40768,2026-05-18,nominal,0.41
58.22199,68.45928,2026-05-18,nominal,0.44
39.15701,62.58714,2026-05-18,nominal,0.52
54.7223,85.27685,2026-05-18,nominal,2.12
38.98629,63.58548,2026-05-18,nominal,0.42
58.88963,57.56758,2026-05-18,nominal,1.98
38.99094,63.53072,2026-05-18,nominal,0.47
58.88882,57.56853,2026-05-18,nominal,1.86
38.97166,63.59126,2026-05-18,nominal,0.49
58.86851,57.55712,2026-05-18,nominal,0.28
38.93768,63.81944,2026-05-18,nominal,0.79
57.19347,73.76282,2026-05-18,nominal,0.79
38.97626,63.46651,2026-05-18,nominal,0.43
58.71029,59.50784,2026-05-18,nominal,0.91
40.01064,52.84298,2026-05-18,nominal,0.69
54.28577,86.14632,2026-05-18,nominal,2.11
38.91053,63.7943,2026-05-18,nominal,0.4
54.26589,86.17402,2026-05-18,nominal,1.57
38.87209,63.79874,2026-05-18,nominal,0.35
54.26463,86.17815,2026-05-18,nominal,1.57
39.68549,54.30253,2026-05-18,nominal,0.69
53.89535,87.28719,2026-05-18,nominal,1.32
38.65205,63.97844,2026-05-18,nominal,0.43
53.89064,87.28283,2026-05-18,nominal,2.09
38.05355,67.26537,2026-05-18,nominal,1.51
53.89066,87.26366,2026-05-18,nominal,0.96
38.05014,67.2644,2026-05-18,nominal,13.09
53.88126,87.25487,2026-05-18,nominal,2.52
39.50931,54.32644,2026-05-18,nominal,0.75
54.05423,86.55182,2026-05-18,nominal,0.47
39.52861,53.40244,2026-05-18,nominal,0.66
53.77732,87.08977,2026-05-18,nominal,0.78
39.52837,53.40673,2026-05-18,nominal,0.66
56.24805,77.67365,2026-05-18,nominal,0.49
39.38277,53.75879,2026-05-18,nominal,0.93
56.24466,77.67138,2026-05-18,nominal,2.07
39.39633,53.1847,2026-05-18,nominal,0.63
56.24649,77.67232,2026-05-18,nominal,1.25
38.06152,65.09588,2026-05-18,nominal,0.57
56.2431,77.67004,2026-05-18,nominal,1.25
